building,production_method_group,production_method,texture,employment,employment_clergymen,employment_shopkeepers,employment_officers,employment_capitalists,employment_soldiers,employment_aristocrats,employment_peasants,employment_machinists,employment_bureaucrats,employment_laborers,employment_engineers,employment_farmers,employment_clerks,employment_academics,goods_ammunition,goods_small_arms,goods_artillery,goods_tanks,goods_aeroplanes,goods_manowars,goods_ironclads,goods_grain,goods_fish,goods_fabric,goods_wood,goods_groceries,goods_clothes,goods_furniture,goods_paper,goods_services,goods_transportation,goods_electricity,goods_merchant_marine,goods_clippers,goods_steamers,goods_silk,goods_dye,goods_sulfur,goods_coal,goods_iron,goods_lead,goods_hardwood,goods_rubber,goods_oil,goods_engines,goods_steel,goods_glass,goods_fertilizer,goods_tools,goods_explosives,goods_porcelain,goods_meat,goods_fruit,goods_liquor,goods_wine,goods_tea,goods_coffee,goods_sugar,goods_tobacco,goods_opium,goods_automobiles,goods_telephones,goods_radios,goods_luxury_clothes,goods_luxury_furniture,goods_gold,goods_fine_art,unlocking_technologies,replacement_if_valid,is_hidden_when_unavailable,unlocking_principles,disallowing_laws,required_input_goods,unlocking_production_methods,unlocking_geographic_regions,is_default,unlocking_laws,city_lights_color_index,ai_value,unlocking_religions,disallowing_religions,unlocking_identity,low_pop_method,unlocking_company_categories
building_estacion_de_madrid_atocha,pmg_base_building_estacion_de_madrid_atocha,pm_default_building_estacion_de_madrid_atocha,gfx/interface/icons/production_method_icons/wonders.dds,500,0,0,0,0,0,0,0,200,0,200,0,0,100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_estacion_de_madrid_atocha,pmg_base_building_estacion_de_madrid_atocha,pm_monument_prestige_only,gfx/interface/icons/production_method_icons/wonders.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_estacion_de_madrid_atocha,pmg_base_building_estacion_de_madrid_atocha,pm_monument_no_effects,gfx/interface/icons/production_method_icons/wonders.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_manila_cathedral_original,pmg_dummy,pm_dummy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,
building_manila_cathedral_monument,pmg_base_building_manila_cathedral_monument,pm_default_building_manila_cathedral_monument,gfx/interface/icons/production_method_icons/wonders.dds,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_manila_cathedral_monument,pmg_base_building_manila_cathedral_monument,pm_monument_prestige_only,gfx/interface/icons/production_method_icons/wonders.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_manila_cathedral_monument,pmg_base_building_manila_cathedral_monument,pm_monument_no_effects,gfx/interface/icons/production_method_icons/wonders.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_manila_cathedral_ruins,pmg_base_building_manila_cathedral_ruins,pm_default_building_manila_cathedral_ruins,gfx/interface/icons/production_method_icons/wonders.dds,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_manila_cathedral_ruins,pmg_base_building_manila_cathedral_ruins,pm_monument_prestige_only,gfx/interface/icons/production_method_icons/wonders.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_manila_cathedral_ruins,pmg_base_building_manila_cathedral_ruins,pm_monument_no_effects,gfx/interface/icons/production_method_icons/wonders.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,
building_logging_camp,pmg_base_building_logging_camp,pm_simple_forestry,gfx/interface/icons/production_method_icons/simple_forestry.dds,5000,0,500,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,30.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_logging_camp,pmg_base_building_logging_camp,pm_saw_mills,gfx/interface/icons/production_method_icons/saw_mills.dds,5000,0,500,0,0,0,0,0,500,0,4000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,60.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,steelworking,,,,,,,,,,,,,,,,
building_logging_camp,pmg_base_building_logging_camp,pm_electric_saw_mills,gfx/interface/icons/production_method_icons/electric_saw_mills.dds,5000,0,500,0,0,0,0,0,1000,0,3000,500,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0.0,0.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,electrical_generation,,,,,electricity,,,,,,,,,,,
building_logging_camp,pmg_hardwood,pm_no_hardwood,gfx/interface/icons/production_method_icons/no_hardwood_selection.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_logging_camp,pmg_hardwood,pm_hardwood,gfx/interface/icons/production_method_icons/hardwood_selection.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-25.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_logging_camp,pmg_hardwood,pm_increased_hardwood,gfx/interface/icons/production_method_icons/increased_hardwood.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-40.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,pm_saw_mills+pm_electric_saw_mills,,,,,,,,,,
building_logging_camp,pmg_equipment,pm_no_equipment,gfx/interface/icons/production_method_icons/no_automation.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_logging_camp,pmg_equipment,pm_steam_donkey_building_logging_camp,gfx/interface/icons/production_method_icons/steam_donkey.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,-1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam_donkey,,,,law_industry_banned,,,,,,,,,,,,
building_logging_camp,pmg_equipment,pm_chainsaws,gfx/interface/icons/production_method_icons/chainsaws.dds,-1250,0,0,0,0,0,0,0,0,0,-1500,250,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,combustion_engine,,,,law_industry_banned,,,,,,,,,,,,
building_logging_camp,pmg_transportation_building_logging_camp,pm_road_carts,gfx/interface/icons/production_method_icons/no_rail_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_logging_camp,pmg_transportation_building_logging_camp,pm_rail_transport_building_logging_camp,gfx/interface/icons/production_method_icons/rail_transport.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_logging_camp,pmg_transportation_building_logging_camp,pm_log_carts,gfx/interface/icons/production_method_icons/log_carts.dds,-1500,0,0,0,0,0,0,0,0,0,-1500,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,electric_railway,,,,,,,,,,,,,,,,
building_rubber_plantation,pmg_base_building_rubber_plantation,default_building_rubber_plantation,gfx/interface/icons/production_method_icons/plantation_production.dds,7000,0,0,0,0,0,0,0,0,0,6000,0,1000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_rubber_plantation,pmg_base_building_rubber_plantation,automatic_irrigation_building_rubber_plantation,gfx/interface/icons/production_method_icons/automatic_irrigation.dds,6000,0,0,0,0,0,0,0,500,0,4000,0,1500,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-5.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pumpjacks,,,,,,,,,,,,,,,,
building_rubber_plantation,pmg_rubber_exploitation,default_labour,gfx/interface/icons/production_method_icons/standard_labor.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_slave_trade,,,,,,,,,,,,
building_rubber_plantation,pmg_rubber_exploitation,slave_exploitation_rubber,gfx/interface/icons/production_method_icons/violent_treatment.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_slavery_banned+law_colonial_slavery+law_debt_slavery,,,,,,,,,,,,
building_rubber_plantation,pmg_rubber_exploitation,worker_exploitation_rubber,gfx/interface/icons/production_method_icons/exploitative_practices.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_right_to_associate+law_corporatized_unions+law_factory_councils+law_guaranteed_liberties+law_regulatory_bodies+law_worker_protections+law_collectivized_agriculture+law_homesteading+law_peasant_proprietorship+law_multicultural+law_wage_subsidies+law_old_age_pension,,,,,,,,,,,,
building_rubber_plantation,pmg_train_automation_building_rubber_plantation,pm_road_carts,gfx/interface/icons/production_method_icons/no_rail_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_rubber_plantation,pmg_train_automation_building_rubber_plantation,pm_steam_rail_transport,gfx/interface/icons/production_method_icons/rail_transport.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_fishing_wharf,pmg_base_building_fishing_wharf,pm_simple_fishing,gfx/interface/icons/production_method_icons/simple_fishing.dds,5000,0,500,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0.0,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_fishing_wharf,pmg_base_building_fishing_wharf,pm_fishing_trawlers,gfx/interface/icons/production_method_icons/trawlers.dds,5000,0,500,0,0,0,0,0,500,0,4000,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_fishing_wharf,pmg_base_building_fishing_wharf,pm_steam_trawlers,gfx/interface/icons/production_method_icons/steam_trawlers.dds,5000,0,500,0,0,0,0,0,1000,0,3000,500,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,-5,0,0,0,-15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,gantry_cranes,,,,,,,,,,,,,,,,
building_fishing_wharf,pmg_refrigeration_building_fishing_wharf,pm_unrefrigerated,gfx/interface/icons/production_method_icons/no_refrigeration.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_fishing_wharf,pmg_refrigeration_building_fishing_wharf,pm_refrigerated_storage_building_fishing_wharf,gfx/interface/icons/production_method_icons/refrigerated_storage.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pasteurization,,,,,electricity,,,,,,,,,,,
building_fishing_wharf,pmg_refrigeration_building_fishing_wharf,pm_refrigerated_rail_cars_building_fishing_wharf,gfx/interface/icons/production_method_icons/refrigerated_rail_cars.dds,-2000,0,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,electric_railway,,,,,electricity,,,,,,,,,,,
building_fishing_wharf,pmg_refrigeration_building_fishing_wharf,pm_flash_freezing_building_fishing_wharf,gfx/interface/icons/production_method_icons/flash_refrigerated.dds,-3000,0,0,0,0,0,0,0,0,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,flash_freezing,,,,,electricity,,,,,,,,,,,
building_whaling_station,pmg_base_building_whaling_station,pm_simple_whaling,gfx/interface/icons/production_method_icons/simple_whaling.dds,5000,0,500,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0,0,0.0,0,0,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_whaling_station,pmg_base_building_whaling_station,pm_wooden_whaling_ships,gfx/interface/icons/production_method_icons/wooden_whaling_ships.dds,5000,0,500,0,0,0,0,0,500,0,4000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,-5,0,0,0,0,0,0,0,0,0,20,0.0,0,0,0.0,0,0,0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_whaling_station,pmg_base_building_whaling_station,pm_steam_whaling_ships,gfx/interface/icons/production_method_icons/steam_whaling_ships.dds,5000,0,500,0,0,0,0,0,1000,0,3000,500,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,-5,0,0,0,-20,0,0,0,0,40,0.0,0,0,0.0,0,0,0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,gantry_cranes,,,,,,,,,,,,,,,,
building_whaling_station,pmg_refrigeration_building_whaling_station,pm_unrefrigerated,gfx/interface/icons/production_method_icons/no_refrigeration.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_whaling_station,pmg_refrigeration_building_whaling_station,pm_refrigerated_storage_building_whaling_station,gfx/interface/icons/production_method_icons/refrigerated_storage.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pasteurization,,,,,electricity,,,,,,,,,,,
building_whaling_station,pmg_refrigeration_building_whaling_station,pm_refrigerated_rail_cars_building_whaling_station,gfx/interface/icons/production_method_icons/refrigerated_rail_cars.dds,-2000,0,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,electric_railway,,,,,electricity,,,,,,,,,,,
building_whaling_station,pmg_refrigeration_building_whaling_station,pm_flash_freezing_building_whaling_station,gfx/interface/icons/production_method_icons/flash_refrigerated.dds,-3000,0,0,0,0,0,0,0,0,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,flash_freezing,,,,,electricity,,,,,,,,,,,
building_oil_rig,pmg_base_building_oil_rig,pm_steam_derricks,gfx/interface/icons/production_method_icons/simple_oil_extraction.dds,5000,0,500,0,0,0,0,0,1000,0,3000,500,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-10,0,0,0,0,60,-5.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_base_building_oil_rig,pm_combustion_derricks,gfx/interface/icons/production_method_icons/combustion_derricks.dds,5000,0,500,0,0,0,0,0,1500,0,2000,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-10.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,combustion_engine,,,,,,,,,,,,,,,,
building_oil_rig,pmg_transportation_building_oil_rig,pm_road_carts,gfx/interface/icons/production_method_icons/no_rail_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_transportation_building_oil_rig,pm_rail_transport_building_oil_rig,gfx/interface/icons/production_method_icons/rail_transport.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_oil_rig,pmg_transportation_building_oil_rig,pm_tanker_cars,gfx/interface/icons/production_method_icons/tanker_cars.dds,-2000,0,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,steel_railway_cars,,,,,,,,,,,,,,,,
building_suez_canal,pmg_canal,pm_canal,gfx/interface/icons/production_method_icons/canals.dds,5000,0,0,0,0,0,0,0,2500,500,0,0,0,2000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_panama_canal,pmg_canal,pm_canal,gfx/interface/icons/production_method_icons/canals.dds,5000,0,0,0,0,0,0,0,2500,500,0,0,0,2000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_kiel_canal,pmg_canal,pm_canal,gfx/interface/icons/production_method_icons/canals.dds,5000,0,0,0,0,0,0,0,2500,500,0,0,0,2000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_port,pmg_base_building_port,pm_anchorage,gfx/interface/icons/production_method_icons/anchorage.dds,100,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,True,
building_port,pmg_base_building_port,pm_basic_port,gfx/interface/icons/production_method_icons/basic_port.dds,1000,0,0,0,0,0,0,0,0,100,700,0,0,200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,9,-6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
